building_density,road_connectivity,public_transport_access,air_quality_index,green_cover_percentage,carbon_footprint,population_density,crime_rate,avg_income,renewable_energy_usage,disaster_risk_index,land_use_type_Commercial,land_use_type_Green Space,land_use_type_Industrial,land_use_type_Residential,urban_sustainability_score
0.557119703,0.415190155,0.301287296,0.354709419,0.340622632,0.067438566,0.212196468,0.068875818,0.354131418,0.075939756,0.585767413,1,0,0,0,0.405898548
0.415952283,0.089168478,0.018524924,0.639278557,0.467715078,0.682471665,0.764969647,0.713887759,0.70602118,0.067581498,0.003093169,1,0,0,0,0.325597679
0.429127493,0.437882162,0.888927299,0.823647295,0.311265279,0.046063912,0.6875,0.024325919,0.148142626,0.153104508,0.265230164,0,0,1,0,0.564900398
0.541139009,0.230673586,0.226934089,0.683366733,0.438013398,0.250075067,0.346992274,0.580037433,0.69098811,0.147432921,0.499786755,0,0,1,0,0.3671311
0.696734442,0.291182667,0.929580714,0.110220441,0.358778082,0.353388194,0.939500552,0.840849583,0.021339439,0.4207441,0.911472829,0,0,1,0,0.364276385
0.702453327,0.772629453,0.717654061,0.116232465,0.566137851,0.739419266,0.973923841,0.38008232,0.150711103,0.157389375,0.126611648,0,1,0,0,0.487986703
0.17176024,0.075344875,0.762890273,0.77755511,0.237749601,0.493989941,0.113686534,0.044759733,0.7100613,0.854744839,0.169320193,1,0,0,0,0.631613747
0.500328232,0.82798631,0.201485157,0.875751503,0.988728035,0.028055062,0.203228477,0.714208387,0.712030922,0.578223377,0.669389226,0,1,0,0,0.686460673
0.412133541,0.427761874,0.234230518,0.855711423,0.500781569,0.616694692,0.173703091,0.930189875,0.64131303,0.368317937,0.374937205,0,1,0,0,0.357229007
0.870910665,0.596288224,0.521412867,0.851703407,0.193973174,0.411128919,0.501310706,0.717534524,0.477443962,0.069578378,0.623550655,0,0,1,0,0.215117801
0.631694032,0.089481051,0.172112363,0.911823647,0.476970564,0.921905266,0.729511589,0.578718797,0.675072916,0.591158581,0.99766429,0,0,1,0,0.261628878
0.532734257,0.33738134,0.305494838,0.761523046,0.866446547,0.499320271,0.869481236,0.230070378,0.774008119,0.1165044,0.987079497,0,0,0,1,0.438953839
0.115435407,0.089529777,0.321531711,0.971943888,0.021561403,0.708888228,0.953504415,0.01527547,0.966771777,0.7434021,0.353784519,0,0,0,1,0.384553164
0.605901292,0.962053431,0.159637708,0.438877756,0.679524296,0.21841853,0.919839956,0.695020388,0.8888977,0.802959923,0.50402877,0,1,0,0,0.615801089
0.117245492,0.807650874,0.205207908,0.368737475,0.547894848,0.760925164,0.755932671,0.231068382,0.794750432,0.544091256,0.904880225,1,0,0,0,0.377145024
0.337348074,0.459750504,0.78879846,0.092184369,0.169361027,0.720877266,0.523937638,0.858618884,0.694930871,0.149585534,0.092182052,0,0,1,0,0.286644698
0.142895195,0.223535974,0.167206503,0.919839679,0.817491818,0.904139314,0.857339956,0.466561682,0.574277076,0.787059216,0.452396159,0,0,1,0,0.572089766
0.692376304,0.933942878,0.028415352,0.753507014,0.368752982,0.033234607,0.967025386,0.530875574,0.120535458,0.307863553,0.377653447,0,1,0,0,0.429111744
0.206334141,0.34462451,0.629541103,0.817635271,0.293645781,0.447220093,0.75151766,0.754323947,0.165502792,0.222660328,0.294940992,0,0,0,1,0.361516102
0.392025691,0.160868957,0.976300917,0.20240481,0.82814406,0.679046396,0.645833333,0.77983484,0.820506854,0.470647005,0.994413633,1,0,0,0,0.495899883
0.896069897,0.563362989,0.331286751,0.086172345,0.638481776,0.094622304,0.965921634,0.642964771,0.803532914,0.922888293,0.733702358,0,0,0,1,0.639640933
0.204397531,0.944269952,0.118647918,0.028056112,0.898300937,0.410296132,0.738686534,0.938941011,0.614597775,0.297405548,0.388825506,0,0,0,1,0.516736193
0.508024037,0.003592089,0.570551092,0.470941884,0.629837601,0.942232405,0.024834437,0.98283659,0.438903516,0.905814826,0.829195598,0,0,0,1,0.432855545
0.419450428,0.23806961,0.906645566,0.721442886,0.740807913,0.435645319,0.609754415,0.947400221,0.025918644,0.053603791,0.489766434,0,0,0,1,0.468171297
0.018120632,0.938939312,0.784306693,0.100200401,0.836467492,0.985522629,0.15549117,0.824612958,0.327192343,0.083484209,0.873007589,0,0,1,0,0.330017483
0.793106495,0.170978381,0.622699432,0.617234469,0.054505039,0.056269076,0.507036424,0.70598073,0.42069522,0.69872789,0.266431902,0,0,1,0,0.480362961
0.069065623,0.113090694,0.315123297,0.066132265,0.77605076,0.717749417,0.781318985,0.663653444,0.485899856,0.19058909,0.223643034,0,0,0,1,0.474465738
0.474458758,0.570391301,0.542033114,0.246492986,0.613655078,0.580834533,0.885347682,0.103708362,0.92959875,0.316659397,0.24733461,1,0,0,0,0.569191405
0.56092128,0.862275673,0.091226646,0.985971944,0.069278039,0.500298361,0.643280905,0.271553261,0.108630921,0.136351217,0.538591464,0,1,0,0,0.184787977
0.628700209,0.477241216,0.679150418,0.152304609,0.508492063,0.970954464,0.300496689,0.005581674,0.518964692,0.332292227,0.291370839,1,0,0,0,0.477278695
0.688932723,0.995099752,0.725318539,0.783567134,0.082232565,0.12913435,0.782077815,0.137390276,0.367955206,0.280486575,0.147145955,1,0,0,0,0.478727482
0.253375764,0.679460894,0.965345262,0.244488978,0.73593586,0.89605057,0.365273179,0.439409127,0.990398386,0.736517179,0.994837431,1,0,0,0,0.529824208
0.009971668,0.073891562,0.260443402,0.408817635,0.546428284,0.691140356,0.335195916,0.146522981,0.862109179,0.702191415,0.900622374,0,0,0,1,0.451000018
0.723760565,0.993366274,0.018410581,0.45490982,0.95363352,0.258575835,0.988824503,0.902148338,0.438849214,0.955180059,0.635144197,0,0,1,0,0.684255661
0.535888221,0.407971582,0.545762821,0.138276553,0.182942854,0.901724964,0.998965232,0.806120758,1,0.724597227,0.891730098,1,0,0,0,0.224903154
0.836485776,0.287385783,0.707006072,0.458917836,0.605979534,0.429000828,0.06022351,0.071548882,0.514158954,0.694983362,0.935659458,0,0,0,1,0.58573288
0.821749746,0.558073657,0.790654799,0.95991984,0.21139894,0.814218375,0.82312362,0.24896773,0.167064417,0.694369292,0.676248936,1,0,0,0,0.393109724
0.843697514,0.304304043,0.193759661,0.04008016,0.614013698,0.388512458,0.410665011,0.819502286,0.555988366,0.883196194,0.518786385,1,0,0,0,0.562810347
0.48530332,0.086283832,0.261799427,0.214428858,0.722634003,0.850949062,0.49165287,0.803465948,0.226177777,0.296268608,0.882186953,0,0,0,1,0.299931736
0.333768269,0.001188266,0.512732743,0.72745491,0.722288517,0.63648861,0.265521523,0.945964379,0.63646108,0.300125278,0.567914223,0,0,1,0,0.419147044
0.791906039,0.449693255,0.330673514,0.480961924,0.815088582,0.140539025,0.644453642,0.998095983,0.937717813,0.741394986,0.126822421,0,0,1,0,0.725295056
0.451487423,0.837275764,0.860785432,0.501002004,0.853577429,0.64953231,0.538286424,0.976804238,0.786411225,0.228714353,0.366929781,0,1,0,0,0.530743445
0.183513864,0.572520933,0.473887225,0.268537074,0.077044514,0.190874412,0.459023179,0.410298431,0.27315588,0.91225849,0.446011827,0,0,0,1,0.50271349
0.855350655,0.99974642,0.79982945,0.178356713,0.343127121,0.411615669,0.132450331,0.250383392,0.296860997,0.534893638,0.935565716,0,1,0,0,0.432347248
0.88294904,0.286829461,0.580787413,0.156312625,0.687095177,0.169809642,0.60830574,0.758800546,0.069192785,0.300158107,0.659322458,0,1,0,0,0.512686981
0.466509885,0.280432888,0.773330888,0.879759519,0.498497154,0.021420336,0.773247792,0.299360151,0.285865485,0.776292811,0.87546127,0,1,0,0,0.635659507
0.075722465,0.159633021,0.332746477,0.352705411,0.190485901,0.211431405,0.952745585,0.806822396,0.092539409,0.312357901,0.757749963,0,0,1,0,0.253891854
0.387990576,0.163950518,0.831679519,0.595190381,0.552638175,0.53615725,0.683912804,0.534196913,0.499538147,0.963534002,0.309922344,0,0,0,1,0.692971955
0.803890936,0.285168115,0.274623742,0.813627255,0.407316646,0.481305594,0.892522075,0.794341077,0.708526274,0.983251508,0.718858848,0,1,0,0,0.463935404
0.902171918,0.793218007,0.546253351,0.615230461,0.38991357,0.501256489,0.987996689,0.275951696,0.751378762,0.666952449,0.195336424,0,0,0,1,0.576896962
0.203553507,0.906222933,0.214035539,0.20240481,0.809766565,0.247258263,0.0776766,0.508252382,0.05942962,0.113604497,0.40822852,0,0,0,1,0.530955124
0.066992387,0.975607455,0.475654263,0.721442886,0.407479381,0.685056642,0.314500552,0.564285826,0.33997679,0.263229643,0.806260606,0,0,1,0,0.27423308
0.877737251,0.232229864,0.318243195,0.669338677,0.026210638,0.704172878,0.617618653,0.943620351,0.288170405,0.515522378,0.61205593,0,1,0,0,0.154345419
0.389570142,0.881744587,0.266751869,0.22244489,0.057829831,0.3576209,0.070157285,0.266663265,0.10421995,0.851665612,0.825585432,0,1,0,0,0.363336245
0.541995358,0.328270242,0.967299399,0.360721443,0.856272126,0.881210723,0.346440397,0.937196284,0.362501877,0.184881011,0.254753114,0,0,0,1,0.515948269
0.968493807,0.112687473,0.160082049,0.206412826,0.960663095,0.643888186,0.839059051,0.805279934,0.299323539,0.104370969,0.749905399,1,0,0,0,0.396512273
0.066583317,0.870463164,0.78757199,0.03006012,0.688382415,0.712955367,0.522350993,0.731266245,0.63464669,0.074434952,0.202362568,0,0,1,0,0.467723288
0.648600793,0.636361198,0.984485865,0.190380762,0.364235173,0.276933268,0.270764349,0.787279413,0.883557039,0.507070143,0.545416536,0,0,1,0,0.49045576
0.074127437,0.164618347,0.019856195,0.585170341,0.938655391,0,0.19584713,0.605714409,0.45491198,0.884930289,0.433622792,0,0,1,0,0.789606877
0.375627803,0.429925734,0.699240034,0.290581162,0.662767773,0.865404547,0.768280905,0.244130834,0.746860833,0.042305935,0.556590636,0,0,1,0,0.401787588
0.804167948,0.287240831,0.252955006,0.80761523,0.84435773,0.822421503,0.377690397,0.189509758,0.145947917,0.212325253,0.13555719,0,1,0,0,0.557882481
0.433657449,0.737128763,0.040450353,0.603206413,0.765850763,0.122671054,0.611479029,0.866803042,0.895225766,0.693422101,0.361300439,0,1,0,0,0.629800041
0.997623572,0.453529125,0.402989736,0.002004008,0.379011036,0.373770163,0.069398455,0.725507795,0.152535118,0.826073013,0.667042485,1,0,0,0,0.468786014
0.559301535,0.989811314,0.935520127,0.236472946,0.478606551,0.661217104,0.084437086,0.213234724,0.192058537,0.807602912,0.558646017,0,0,1,0,0.605047577
0.321296364,0.054546542,0.011716715,0.685370741,0.185940619,0.651981817,0.112651766,0.615389112,0.10638436,0.785263948,0.549082915,0,0,1,0,0.313584693
0.220199647,0.355051316,0.588056104,0.186372745,0.291857266,0.860375547,0.866859823,0.447731622,0.309687383,0.129775832,0.510935022,0,0,0,1,0.247349214
0.350668079,0.482035306,0.501534045,0.380761523,0.778128143,0.139759976,0.935844371,0.158649601,0.552522633,0.397303345,0.944083451,0,1,0,0,0.592261723
0.372690815,0.503285275,0.873662999,0.004008016,0.894018843,0.429646135,0.50075883,0.532097907,0.988293474,0.98500755,0.934766225,0,0,1,0,0.736771071
0.068733243,0.315941354,0.083980769,0.859719439,0.724445317,0.096684348,0.587265453,0.281594631,0.793583763,0.989151849,0.360217302,1,0,0,0,0.778992749
0.369730397,0.729568544,0.681732003,0.973947896,0.465073613,0.389271751,0.760761589,0.096197355,0.380474089,0.602562002,0.351965557,1,0,0,0,0.622178466
0.464437708,0.875188999,0.680315134,0.220440882,0.086285084,0.014506548,0.82781457,0.467156254,0.575968314,0.709437662,0.555012894,0,1,0,0,0.486003651
0.723054335,0.939211186,0.669281264,0.352705411,0.056714075,0.898326368,0.519246689,0.590387804,0.623450683,0.951535456,0.095621417,1,0,0,0,0.436723886
0.65701609,0.805480908,0.942639514,0.513026052,0.374195707,0.526822314,0.116100993,0.046827071,0.822955566,0.450011303,0.303066676,1,0,0,0,0.569615862
0.709075892,0.851003251,0.823347263,0.721442886,0.463721192,0.84981966,0.922392384,0.402247884,0.736643057,0.13684526,0.230911944,0,1,0,0,0.410953013
0.00835584,0.550734047,0.041935819,0.042084168,0.609067715,0.059336987,0.255932671,0.257721709,0.569410567,0.669105805,0.22343243,0,0,1,0,0.681437672
0.217754611,0.826291997,0.471208905,0.953907816,0.006239111,0.227014511,0.486754967,0.03056052,0.669345392,0.960356924,0.63863804,0,0,1,0,0.491909268
0.661973144,0.303499732,0.398051338,0.795591182,0.98979472,0.258960041,0.602304084,0.1256352,0.74611295,0.697372504,0.384427897,1,0,0,0,0.831864511
0.484197526,0.398548754,0.310212157,0.991983968,0.363805622,0.386365846,0.202952539,0.139015637,0.13307608,0.803523142,0.171195845,1,0,0,0,0.616835189
0.005304249,0.316919309,0.45145528,0.438877756,0.848120077,0.802849004,0.091404525,0.182884667,0.200416407,0.422823127,0.88775821,0,0,1,0,0.497299687
0.804848354,0.467511141,0.384287242,0.937875752,0.534889496,0.386232126,0.407284768,0.803797612,0.688754991,0.096428,0.874332151,0,1,0,0,0.282617911
0.773148895,0.285561442,0.432445239,0.344689379,0.130229667,0.204193038,0.608995585,0.43967169,0.850665809,0.168871231,0.86264386,1,0,0,0,0.234546736
0.548656581,0.962121203,0.979580909,0.446893788,0.797574405,0.064426313,0.877552428,0.147072786,0.409312956,0.982917015,0.390823888,0,0,0,1,0.941696443
0.066481869,0.312847746,0.088613788,0.779559118,0.709807173,0.078938543,0.155767108,0.100252873,0.980186203,0.493282273,0.056989236,0,1,0,0,0.730659051
0.766851513,0.097879911,0.922528255,0.128256513,0.527356407,0.759998119,0.098440949,0.298026838,0.216039389,0.011957103,0.106759559,1,0,0,0,0.4720553
0.583967034,0.526987382,0.480366244,0.553106212,0.514469191,0.444520388,0.762624172,0.79843202,0.416753151,0.955620311,0.276102227,1,0,0,0,0.619766489
0.782303455,0.056902476,0.623926275,0.496993988,0.087255739,0.726106949,0.631277594,0.364590139,0.378560508,0.49787941,0.220012026,0,0,0,1,0.362756569
0.752076749,0.1103883,0.830445395,0.519038076,0.655811356,0.682180434,0.927359272,0.159892611,0.930570509,0.836481468,0.874169048,0,0,0,1,0.609367385
0.803355105,0.219319525,0.360547074,0.260521042,0.911291265,0.134850643,0.910733996,0.404272652,0.285375956,0.548574644,0.986565905,0,0,1,0,0.626267223
0.518231673,0.464471683,0.430532521,0.224448898,0.093022942,0.14238169,0.20419426,0.555567838,0.470867891,0.101668887,0.816844699,0,1,0,0,0.207976583
0.140376605,0.433348079,0.409621154,0.571142285,0.263345275,0.755289443,0.509381898,0.029493409,0.187189104,0.615708601,0.730001167,0,1,0,0,0.372727519
0.671450631,0.800075175,0.374820486,0.573146293,0.902351154,0.721190481,0.170115894,0.627945831,0.521365041,0.99766741,0.588745869,0,0,1,0,0.676040586
0.620743926,0.739810941,0.925827959,0.835671343,0.284184562,0.377698703,0.22254415,0.395251272,0.857647415,0.034681918,0.770069224,0,1,0,0,0.31460357
0.742578632,0.426410027,0.829191843,0.420841683,0.653905455,0.076867525,0.950951987,0.009621991,0.304044919,0.842009121,0.947232534,0,1,0,0,0.734426199
0.169946515,0.333723615,0.108988537,0.038076152,0.534740906,0.011494895,0.999931015,0.674223959,0.811015288,0.235492285,0.60146915,0,1,0,0,0.427448901
0.195052105,0.316474732,0.108111567,0.428857715,0.596270505,0.287758312,0.573813466,0.71274761,0.911577993,0.393930855,0.154641135,0,1,0,0,0.521684793
0.890802246,0.774358333,0.427979158,0.619238477,0.415672633,0.008617017,0.303325055,0.629144609,0.072864048,0.372767045,0.163888207,0,1,0,0,0.551112918
0.750306752,0.051871878,0.098641996,0.501002004,0.299837251,0.229630958,0.273454746,0.342045636,0.75662439,0.899031244,0.583983503,0,0,0,1,0.511880817
0.908629309,0.012590469,0.619275359,0.975951904,0.04829682,0.419199395,0.628173289,0.529844165,0.255327968,0.504587937,0.333535102,0,1,0,0,0.364950259
0.759048242,0.795924466,0.143693329,0.763527054,0.744272329,0.120893615,0.364169426,0.387302982,0.175277811,0.447256805,0.910438643,0,0,0,1,0.52539753
0.597414857,0.477277802,0.522518797,0.817635271,0.746085446,0.103742913,0.345957506,0.700973937,0.60125551,0.818232057,0.61176904,0,1,0,0,0.694238866
0.654418163,0.130742155,0.007169842,0.541082164,0.670693023,0.896489379,0.355477373,0.583855129,0.705780631,0.048856024,0.676633341,0,0,1,0,0.241434422
0.88952007,0.235508703,0.316663734,0.843687375,0.643592192,0.585291625,0.086092715,0.081742808,0.394805428,0.086417803,0.005816431,1,0,0,0,0.540512357
0.579057972,0.932990983,0.677395051,0.813627255,0.24354447,0.934535792,0.716611479,0.643407788,0.039065348,0.021628614,0.498950871,0,0,0,1,0.173731981
0.632666877,0.859932997,0.484169915,0.358717435,0.02209972,0.345470245,0.323261589,0.687581786,0.908969815,0.68814622,0.431252406,0,1,0,0,0.359660324
0.156536138,0.710098152,0.978588152,0.386773547,0.808727904,0.677034441,0.991997792,0.370836593,0.730935736,0.525724975,0.706018937,0,0,1,0,0.613880181
0.474124806,0.482360623,0.874382904,0.881763527,0.491046962,0.204231211,0.280836093,0.876253621,0.271658353,0.876248534,0.382715853,1,0,0,0,0.657530844
0.716710815,0.520488771,0.359154295,0.625250501,0.306686155,0.618186262,0.261106512,0.843460561,0.496952173,0.498632653,0.976780641,0,0,0,1,0.223995421
0.271054104,0.975764943,0.045450969,0.156312625,0.101712776,0.129069632,0.629759934,0.175171855,0.02767954,0.221826479,0.670342549,1,0,0,0,0.273794939
0.202334392,0.966283453,0.845894593,0.358717435,0.06248961,0.001470092,0.722130243,0.90475295,0.339303384,0.805350001,0.660055477,0,0,1,0,0.447991204
0.313957689,0.215195964,0.911527519,0.983967936,0.34872852,0.931609741,0.3901766,0.441053106,0.522634584,0.294355087,0.919534379,0,0,0,1,0.261810795
0.241598662,0.811496792,0.820886193,0.324649299,0.804748268,0.554693323,0.634036976,0.724117127,0.517320681,0.93593621,0.995414471,1,0,0,0,0.620039006
0.214998597,0.197155507,0.127945685,0.402805611,0.91877231,0.927015201,0.260071744,0.814524124,0.208149145,0.250440391,0.197857923,0,1,0,0,0.465880816
0.425032144,0.213463043,0.998241262,0.026052104,0.896792724,0.33346672,0.15245585,0.505335564,0.776955953,0.167709407,0.810702852,0,0,0,1,0.58653047
0.908239157,0.676379825,0.258629576,0.693386774,0.920049814,0.327416787,0.473578918,0.3992551,0.298865391,0.493421994,0.162349053,1,0,0,0,0.726887033
0.507278282,0.405076184,0.724427094,0.490981964,0.907770299,0.400339697,0.480201435,0.915945394,0.580534241,0.050464547,0.457136733,0,0,1,0,0.52668188
0.187994082,0.932030688,0.90832687,0.026052104,0.527145004,0.705951892,0.676048565,0.230895645,0.27151371,0.036356425,0.100201528,0,0,1,0,0.497258035
0.076994985,0.088838053,0.235723773,0.196392786,0.219235012,0.565615666,0.677221302,0.25702941,0.425225381,0.496113451,0.623500221,0,0,0,1,0.329582103
0.696460656,0.511683915,0.908550633,0.064128257,0.798055593,0.925428271,0.39259106,0.361748731,0.207478605,0.215111534,0.468613925,1,0,0,0,0.517968773
0.382960968,0.918997641,0.309546263,0.871743487,0.213530479,0.024847658,0.781387969,0.859922845,0.633154612,0.009288256,0.628829342,0,0,0,1,0.235508401
0.822192531,0.90457852,0.976731184,0.513026052,0.267042313,0.708108442,0.27517936,0.939297695,0.425642047,0.296088726,0.678101798,0,0,0,1,0.264799481
0.659798637,0.156410259,0.281313986,0.066132265,0.23307823,0.32996029,0.6410734,0.220102687,0.015999038,0.477460003,0.619560641,1,0,0,0,0.388143107
0.796591414,0.366682827,0.95374506,0.036072144,0.514898644,0.179755071,0.150731236,0.864330122,0.028051904,0.394353475,0.294087157,1,0,0,0,0.574665029
0.2720579,0.619363699,0.053512138,0.30260521,0.321680445,0.510161607,0.98240894,0.258263106,0.471211579,0.135447399,0.83713458,0,1,0,0,0.22001468
0.692661709,0.159278169,0.709488522,0.97995992,0.153954035,0.50482582,0.856443157,0.971171705,0.183179409,0.579801803,0.551799942,1,0,0,0,0.320379384
0.264170265,0.96853694,0.532260364,0.519038076,0.453069395,0.136500431,0.209023179,0.597691963,0.585168256,0.710503806,0.489951547,0,0,1,0,0.582941443
0.939483306,0.915222494,0.478005712,0.326653307,0.873941112,0.201433521,0.759036976,0.006980841,0.408241995,0.675698303,0.987271681,0,0,0,1,0.699251782
0.636651643,0.166839363,0.223526343,0.152304609,0.570487308,0.407854923,0.736961921,0.03404213,0.654575856,0.393826518,0.283563667,0,0,0,1,0.566712649
0.324647533,0.121008883,0.705810904,0.627254509,0.87837093,0.408502149,0.26910872,0.147471587,0.952679239,0.137574798,0.528138933,0,0,1,0,0.620815495
0.269622618,0.085233988,0.190829107,0.831663327,0.195683842,0.317181281,0.566915011,0.187586679,0.528838148,0.499586844,0.682466567,1,0,0,0,0.361747434
0.191001652,0.909912686,0.552998899,0.27254509,0.16677606,0.148043097,0.844991722,0.768015558,0.787591759,0.890662998,0.12524747,0,0,1,0,0.567399208
0.694944781,0.193533824,0.25328869,0.71743487,0.575513225,0.003764831,0.932050221,0.222802629,0.753239396,0.468812597,0.354310777,0,0,1,0,0.633140831
0.2188033,0.416368826,0.955931445,0.414829659,0.463228213,0.970341671,0.651903974,0.969671089,0.922062018,0.195679186,0.801856513,0,1,0,0,0.232978977
0.595561976,0.448960696,0.02858922,0.482965932,0.660136466,0.943586034,0.25303532,0.636421678,0.213984641,0.093017005,0.236803887,0,0,1,0,0.322109727
0.264743568,0.599237639,0.199751283,0.132264529,0.794634681,0.483396553,0.394936534,0.692864366,0.827557292,0.94417583,0.493391482,0,0,0,1,0.653673516
0.66225793,0.071550171,0.242349781,0.230460922,0.751300988,0.995176745,0.337472406,0.217850005,0.905784301,0.743191187,0.630761418,0,0,1,0,0.523974016
0.815298183,0.226694508,0.414172228,0.80761523,0.942317448,0.673541249,0.941501104,0.893185325,0.392806564,0.313004461,0.671301929,0,0,0,1,0.475512143
0.778366934,0.931976626,0.232765778,0.402805611,0.398134395,0.068296455,0.380518764,0.668145122,0.313825853,0.295383984,0.728462373,0,0,0,1,0.37023465
0.761185222,0.908878322,0.491482841,0.751503006,0.206201845,0.11719331,0.807119205,0.864865952,0.95231982,0.895451335,0.866159014,0,0,0,1,0.423585913
0.187796017,0.78165959,0.872744009,0.498997996,0.550840656,0.91617736,0.161009934,0.957002208,0.627777332,0.177560293,0.392938846,1,0,0,0,0.34464562
0.088413446,0.019175204,0.712280992,0.891783567,0.110526877,0.629906822,0.229097682,0.125613614,0.380714875,0.535149288,0.70677917,0,1,0,0,0.34777069
0.699254607,0.327020946,0.580129383,0.883767535,0.288693253,0.843196123,0.491032009,0.096540687,0.792042788,0.713676154,0.732327415,0,0,0,1,0.404242726
0.368502854,0.628207936,0.088984131,0.55511022,0.20770365,0.89832295,0.542011589,0.803827887,0.304479546,0.396455831,0.300333515,0,0,0,1,0.205963319
0.432530931,0.275163924,0.694202816,0.22244489,0.396441147,0.447661734,0.006691501,0.866587523,0.176358198,0.039848211,0.968361739,1,0,0,0,0.215073787
0.031151599,0.910055828,0.166424636,0.901803607,0.111000487,0.047949809,0.981305188,0.584036483,0.544078195,0.227767712,0.865400706,0,0,0,1,0.218788464
0.259682693,0.634143294,0.786613174,0.661322645,0.031599643,0.187807728,0.252069536,0.366131856,0.566330162,0.902043197,0.289918462,0,0,1,0,0.560320897
0.033680058,0.071721679,0.250098875,0.945891784,0.656756722,0.066009172,0.876586645,0.652950161,0.825976125,0.523226967,0.675209096,0,0,1,0,0.547098438
0.879573404,0.909474268,0.417154262,0.466933868,0.610196441,0.188267566,0.46799117,0.30575555,0.457098554,0.815647328,0.717950293,0,1,0,0,0.640546523
0.243495579,0.958273417,0.350550452,0.350701403,0.708338553,0.410224939,0.047668322,0.238432757,0.814811386,0.555804469,0.43157139,0,0,0,1,0.623756818
0.557578637,0.077531914,0.859087216,0.783567134,0.660350335,0.117672276,0.331056843,0.488357151,0.311331267,0.943851178,0.863924499,1,0,0,0,0.713152784
0.038985383,0.53253478,0.126539669,0.913827655,0.114079602,0.166244666,0.566156181,0.216186216,0.575490253,0.909371593,0.690373051,0,0,1,0,0.453161259
0.667138592,0.303359997,0.565806848,0.284569138,0.290921741,0.445539934,0.255725717,0.483912618,0.20843717,0.482982543,0.658291448,1,0,0,0,0.384703059
0.323162405,0.392904665,0.142062713,0.062124248,0.129316523,0.339810842,0.190949227,0.957127699,0.38548639,0.318313294,0.220882583,1,0,0,0,0.267037334
0.898315326,0.179550321,0.705010647,0.360721443,0.842996136,0.467392451,0.070916115,0.84022811,0.857783002,0.601803143,0.407924954,0,0,1,0,0.649793431
0.888509877,0.578282345,0.905368999,0.132264529,0.746895905,0.428877847,0.308567881,0.942142227,0.215955814,0.675046604,0.43401077,1,0,0,0,0.646547755
0.325426705,0.958486278,0.434719856,0.006012024,0.201340513,0.644343332,0.290217991,0.806750964,0.810462442,0.498454783,0.733814185,0,0,1,0,0.239891019
0.901358416,0.503224273,0.488224774,0.571142285,0.341168562,0.937271679,0.48240894,0.354874818,0.282868019,0.822491598,0.618522711,1,0,0,0,0.411385026
0.996598426,0.082738139,0.927722193,0.537074148,0.966679249,0.10733215,0.111548013,0.812471001,0.034379348,0.183322513,0.085873617,0,0,1,0,0.755818386
0.825778876,0.62024432,0.521136396,0.470941884,0.594101547,0.098721588,0.623620309,0.923414697,0.109856618,0.334456514,0.307758942,0,0,0,1,0.538851549
0.845243396,0.340247493,0.487730764,0.553106212,0.801165627,0.852825735,0.695778146,0.947550664,0.746074868,0.686539134,0.473144245,0,1,0,0,0.524226358
0.24911018,0.856352417,0.578495885,0.080160321,0.264425213,0.506159727,0.632243377,0.683538555,0.26205835,0.246699114,0.736886698,0,0,1,0,0.260289131
0.576952661,0.43477641,0.689438635,0.240480962,0.209869225,0.766360646,0.173427152,0.211395872,0.654301495,0.439924804,0.74372436,0,0,1,0,0.313491794
0.067274817,0.192749011,0.106871119,0.987975952,0.783921309,0.214969388,0.853890728,0.039645076,0.699374166,0.963989384,0.490643832,0,1,0,0,0.781601696
0.094949403,0.19101367,0.82136951,0.549098196,0.685844702,0.828864461,0.669495033,0.147187097,0.345141574,0.62601845,0.116952127,0,0,1,0,0.686629655
0.999334607,0.769123341,0.43561757,0.460921844,0.680948572,0.923918871,0.551393488,0.966074014,0.474997874,0.949308148,0.292961195,0,0,1,0,0.558077351
0.326775949,0.265553812,0.072323138,0.607214429,0.552563162,0.635341658,0.077469647,0.46229157,0.403815402,0.722616281,0.254741912,1,0,0,0,0.530793222
0.74851205,0.767591359,0.786428388,0.170340681,0.56351051,0.105345363,0.598923841,0.855440124,0.947630893,0.724842394,0.781189739,0,1,0,0,0.578517287
0.80701975,0.205806902,0.377040277,0.124248497,0.735686082,0.895345911,0.476269316,0.465240845,0.319961156,0.591988237,0.180019691,0,0,0,1,0.57174195
0.858401292,0.321696391,0.100352764,0.80761523,0.269838433,0.792462671,0.386451435,0.661143514,0.183276626,0.142188789,0.465016206,0,0,1,0,0.172319046
0.998069718,0.465609294,0.63396688,0.382765531,0.352631543,0.750821897,0.209299117,0.024046409,0.365624751,0.519821148,0.670858283,0,1,0,0,0.425402672
0.241594518,0.94369123,0.88041275,0.585170341,0.871669899,0.036143307,0.174116998,0.249919585,0.669678215,0.252683456,0.964989213,1,0,0,0,0.64516899
0.040357512,0.932217852,0.888037801,0.06012024,0.30871389,0.798942265,0.987927704,0.436446976,0.697537164,0.998940115,0.99945109,0,0,0,1,0.438934076
0.411366616,0.206792236,0.957974316,0.659318637,0.546236079,0.137441109,0.011313466,0.63093705,0.924329203,0.266983992,0.953122639,0,1,0,0,0.463328822
0.130128104,0.358257593,0.867982138,0.290581162,0.702617206,0.221938819,0.857133002,0.171524112,0.882008195,0.230695724,0.7183921,0,0,0,1,0.593455474
